Date,State,Confirmed,Recovered,Deceased
2021-05-30,Uttar Pradesh,225168,110352.0,116
2021-05-31,Uttar Pradesh,225496,110506.0,-1
2021-06-01,Uttar Pradesh,226177,110748.0,116
2021-06-02,Uttar Pradesh,226714,110895.0,116
2021-06-03,Uttar Pradesh,227020,110916.0,116
2021-06-04,Uttar Pradesh,227229,110970.0,116
2021-06-05,Uttar Pradesh,227412,111035.0,116
2021-06-06,Uttar Pradesh,227497,111095.0,116
2021-06-07,Uttar Pradesh,228218,111150.0,116
2021-06-08,Uttar Pradesh,228242,111157.0,116
2021-06-09,Uttar Pradesh,228308,111186.0,116
2021-06-10,Uttar Pradesh,228461,111212.0,116
2021-06-11,Uttar Pradesh,228981,111399.0,116
2021-06-12,Uttar Pradesh,229727,111619.0,116
2021-06-13,Uttar Pradesh,230439,112269.0,116
2021-06-14,Uttar Pradesh,230791,112588.0,116
2021-06-15,Uttar Pradesh,231087,112796.0,116
2021-06-16,Uttar Pradesh,231384,112987.0,118
2021-06-17,Uttar Pradesh,232367,113376.0,118
2021-06-18,Uttar Pradesh,233367,113716.0,118
2021-06-19,Uttar Pradesh,233528,113761.0,118
2021-06-20,Uttar Pradesh,233918,114060.0,118
2021-06-21,Uttar Pradesh,234249,114376.0,118
2021-06-22,Uttar Pradesh,234315,114427.0,118
2021-06-23,Uttar Pradesh,234812,114776.0,118
2021-06-24,Uttar Pradesh,235059,114957.0,118
2021-06-25,Uttar Pradesh,235332,115166.0,-1
2021-06-26,Uttar Pradesh,236166,115618.0,118
2021-06-27,Uttar Pradesh,236510,115805.0,118
N/A,Uttar Pradesh,237418,116422.0,118
2021-06-29,Uttar Pradesh,237558,116532.0,118
2021-06-30,Uttar Pradesh,237695,116560.0,118
2020-03-01,West Bengal,899,441.0,0
2020-03-02,West Bengal,1443,821.0,0
2020-03-03,West Bengal,1754,1058.0,0
2020-03-04,,1932,1062.0,0
2020-03-05,West Bengal,2452,1179.0,0
2020-03-06,West Bengal,3112,1460.0,0
2020-03-07,West Bengal,3893,1758.0,0
2020-03-08,West Bengal,4795,1768.0,0
2020-03-09,West Bengal,5654,2389.0,0
2020-03-10,West Bengal,6139,2758.0,0
N/A,West Bengal,6583,2772.0,0
2020-03-12,West Bengal,7576,3009.0,0
2020-03-13,West Bengal,8304,3597.0,0
2020-03-14,West Bengal,8415,3614.0,0
2020-03-15,West Bengal,8864,3971.0,0
2020-03-16,West Bengal,9199,4057.0,0
N/A,West Bengal,10067,4788.0,0
2020-03-18,West Bengal,11028,4796.0,0
2020-03-19,West Bengal,11190,4812.0,0
2020-03-20,West Bengal,11565,4878.0,0
2020-03-21,West Bengal,unknown,5597.0,0
2020-03-22,West Bengal,12556,5614.0,0
2020-03-23,West Bengal,13517,6338.0,0
2020-03-24,West Bengal,13597,6368.0,0
2020-03-25,West Bengal,14402,6856.0,0
2020-03-26,West Bengal,14752,7016.0,0
2020-03-27,West Bengal,14777,7031.0,0
2020-03-28,West Bengal,15733,7203.0,0
2020-03-29,West Bengal,16368,7211.0,0
2020-03-30,West Bengal,unknown,7451.0,0
2020-03-31,West Bengal,16951,7518.0,0
2020-04-01,West Bengal,17613,7947.0,0
2020-04-02,West Bengal,18584,8301.0,0
2020-04-03,West Bengal,19130,8757.0,0
2020-04-04,West Bengal,19491,9061.0,0
2020-04-05,West Bengal,19605,9119.0,0
2020-04-06,West Bengal,19630,9134.0,0
2020-04-07,West Bengal,20479,9554.0,-1
2020-04-08,West Bengal,21017,10042.0,0
2020-04-09,West Bengal,21141,,0
2020-04-10,West Bengal,21449,10209.0,0
2020-04-11,West Bengal,21958,10392.0,0
2020-04-12,West Bengal,22787,10623.0,0
2020-04-13,West Bengal,23255,10699.0,0
2020-04-14,West Bengal,23730,11068.0,0
2020-04-15,West Bengal,24528,11294.0,0
2020-04-16,West Bengal,24733,11416.0,0
2020-04-17,West Bengal,25550,12063.0,0
2020-04-18,West Bengal,unknown,12067.0,0
2020-04-19,West Bengal,25647,12085.0,0
2020-04-20,West Bengal,25738,12085.0,0
2020-04-21,West Bengal,26551,12437.0,0
2020-04-22,West Bengal,27529,12512.0,0
2020-04-23,West Bengal,28132,12599.0,0
2020-04-24,West Bengal,28541,12801.0,0
2020-04-25,West Bengal,unknown,13258.0,0
2020-04-26,West Bengal,29484,13395.0,0
2020-04-27,West Bengal,30402,13704.0,0
2020-04-28,West Bengal,unknown,14346.0,0
2020-04-29,,32379,15007.0,0
2020-04-30,West Bengal,32379,15007.0,0
2020-05-01,West Bengal,32497,15058.0,0
2020-05-02,West Bengal,32564,15061.0,0
2020-05-03,West Bengal,32579,15074.0,0
2020-05-04,West Bengal,33150,15103.0,0
2020-05-05,West Bengal,33631,15248.0,0
2020-05-06,West Bengal,34074,15353.0,0
2020-05-07,West Bengal,34689,15806.0,0
2020-05-08,West Bengal,34737,15844.0,0
2020-05-09,West Bengal,34756,15846.0,0
2020-05-10,West Bengal,35118,,0
2020-05-11,West Bengal,35548,16300.0,0
2020-05-12,West Bengal,35906,16643.0,0
2020-05-13,West Bengal,36131,16784.0,0
2020-05-14,West Bengal,37115,17484.0,0
2020-05-15,West Bengal,37533,17879.0,7
2020-05-16,,38242,17998.0,7
2020-05-17,West Bengal,39216,18005.0,7
N/A,West Bengal,40024,18063.0,7
2020-05-19,West Bengal,40055,18085.0,7
2020-05-20,West Bengal,40816,18516.0,7
2020-05-21,West Bengal,41403,18840.0,7
2020-05-22,West Bengal,42398,19372.0,7
2020-05-23,West Bengal,42557,19397.0,7
2020-05-24,West Bengal,42851,19506.0,7
2020-05-25,West Bengal,43807,20060.0,7
2020-05-26,West Bengal,44263,20166.0,7
2020-05-27,West Bengal,44813,20685.0,7
2020-05-28,West Bengal,45716,20748.0,7
2020-05-29,West Bengal,46327,20900.0,7
2020-05-30,West Bengal,47066,21150.0,7
2020-05-31,West Bengal,47909,21246.0,7
2020-06-01,West Bengal,48402,21341.0,7
2020-06-02,West Bengal,49003,21518.0,7
2020-06-03,West Bengal,49797,21996.0,7
2020-06-04,West Bengal,49957,22106.0,7
2020-06-05,West Bengal,50377,22428.0,7
2020-06-06,West Bengal,51277,23038.0,7
N/A,West Bengal,52046,23803.0,7
2020-06-08,West Bengal,52323,23980.0,7
2020-06-09,West Bengal,52326,23983.0,7
2020-06-10,West Bengal,52727,24088.0,7
2020-06-11,West Bengal,53416,24389.0,7
2020-06-12,West Bengal,54086,24776.0,7
2020-06-13,West Bengal,54190,24793.0,7
2020-06-14,West Bengal,54501,25020.0,7
2020-06-15,West Bengal,54663,25121.0,7
2020-06-16,West Bengal,55155,25142.0,7
2020-06-17,West Bengal,55989,25937.0,7
2020-06-18,West Bengal,56521,26121.0,7
2020-06-19,West Bengal,unknown,26498.0,7
2020-06-20,West Bengal,57758,26883.0,7
2020-06-21,West Bengal,57853,26944.0,7
2020-06-22,West Bengal,58730,27640.0,7
2020-06-23,West Bengal,58871,27683.0,7
2020-06-24,West Bengal,59719,28225.0,7
2020-06-25,West Bengal,60575,28969.0,7
2020-06-26,West Bengal,61243,29350.0,7
2020-06-27,West Bengal,61662,29379.0,7
2020-06-28,West Bengal,62092,29415.0,7
2020-06-29,West Bengal,63068,29771.0,7
2020-06-30,West Bengal,63542,,7
2020-07-01,West Bengal,63566,29869.0,7
2020-07-02,West Bengal,64102,30038.0,14
2020-07-03,West Bengal,64466,30344.0,14
2020-07-04,West Bengal,64923,30687.0,14
2020-07-05,West Bengal,64950,30691.0,14
2020-07-06,West Bengal,64981,30705.0,14
2020-07-07,West Bengal,65658,31221.0,14
2020-07-08,West Bengal,65677,31238.0,14
2020-07-09,West Bengal,66485,31356.0,14
2020-07-10,West Bengal,66820,31617.0,14
2020-07-11,West Bengal,66856,31628.0,14
2020-07-12,West Bengal,67110,31756.0,14
2020-07-13,West Bengal,67289,31829.0,14
2020-07-14,West Bengal,68239,32304.0,14
2020-07-15,West Bengal,69135,32807.0,14
2020-07-16,West Bengal,69659,33154.0,14
2020-07-17,West Bengal,70390,33159.0,14
2020-07-18,West Bengal,70814,33451.0,14
2020-07-19,West Bengal,71555,33477.0,14
2020-07-20,West Bengal,72511,34019.0,14
2020-07-21,West Bengal,72764,34095.0,14
2020-07-22,West Bengal,73064,34100.0,14
2020-07-23,West Bengal,74028,34357.0,14
2020-07-24,West Bengal,74296,34465.0,14
2020-07-25,West Bengal,74338,34484.0,24
2020-07-26,West Bengal,74369,34495.0,24
2020-07-27,West Bengal,75180,35247.0,24
2020-07-28,West Bengal,75377,35331.0,24
2020-07-29,West Bengal,75684,35388.0,24
2020-07-30,West Bengal,76454,36035.0,24
2020-07-31,West Bengal,77368,36199.0,24
2020-08-01,West Bengal,77643,36368.0,24
2020-08-02,West Bengal,77797,36384.0,24
2020-08-03,West Bengal,77798,36384.0,24
2020-08-04,West Bengal,78404,36900.0,24
2020-08-05,West Bengal,78948,37410.0,24
2020-08-06,West Bengal,79218,37550.0,24
2020-08-07,West Bengal,80118,38170.0,24
2020-08-08,West Bengal,81040,38993.0,24
2020-08-09,West Bengal,81377,,24
2020-08-10,West Bengal,81542,39260.0,24
2020-08-11,West Bengal,82267,39583.0,24
2020-08-12,West Bengal,82567,39828.0,-1
2020-08-13,West Bengal,82976,40220.0,24
2020-08-14,West Bengal,83328,40389.0,24
2020-08-15,West Bengal,83334,40394.0,24
2020-08-16,West Bengal,83565,40520.0,24
2020-08-17,West Bengal,83580,40520.0,24
2020-08-18,West Bengal,84211,40711.0,24
2020-08-19,West Bengal,85201,40916.0,24
2020-08-20,West Bengal,85326,40957.0,24
2020-08-21,West Bengal,85769,41064.0,24
2020-08-22,West Bengal,86441,41542.0,24
2020-08-23,West Bengal,86449,41550.0,24
2020-08-24,West Bengal,86935,41946.0,24
2020-08-25,West Bengal,87028,41981.0,29
2020-08-26,West Bengal,87897,42056.0,-1
2020-08-27,West Bengal,88296,42112.0,29
2020-08-28,West Bengal,88717,42402.0,29
2020-08-29,West Bengal,88938,42565.0,29
2020-08-30,West Bengal,89434,42914.0,29
2020-08-31,West Bengal,89735,43104.0,29
2020-09-01,West Bengal,89808,43164.0,29
2020-09-02,West Bengal,90635,43641.0,29
2020-09-03,West Bengal,90696,43680.0,32
2020-09-04,West Bengal,91309,44130.0,32
2020-09-05,West Bengal,91943,44426.0,32
2020-09-06,West Bengal,92263,44552.0,32
2020-09-07,West Bengal,92965,44671.0,38
2020-09-08,West Bengal,93115,44754.0,38
2020-09-09,West Bengal,93569,44766.0,38
2020-09-10,West Bengal,93960,44861.0,38
2020-09-11,West Bengal,94127,44971.0,38
2020-09-12,West Bengal,94621,45016.0,39
2020-09-13,West Bengal,94626,45016.0,39
2020-09-14,West Bengal,95213,45544.0,39
2020-09-15,West Bengal,95901,46176.0,39
2020-09-16,West Bengal,96139,46201.0,39
2020-09-17,West Bengal,96832,46280.0,39
2020-09-18,West Bengal,97135,46565.0,39
2020-09-19,West Bengal,97890,47233.0,39
2020-09-20,West Bengal,98507,47427.0,39
2020-09-21,West Bengal,98630,47508.0,39
2020-09-22,West Bengal,98695,47573.0,39
2020-09-23,West Bengal,99688,47929.0,39
2020-09-24,West Bengal,100292,48159.0,39
2020-09-25,West Bengal,unknown,48327.0,39
2020-09-26,West Bengal,101383,48604.0,39
2020-09-27,West Bengal,101913,49046.0,39
2020-09-28,West Bengal,102551,49229.0,39
2020-09-29,West Bengal,103302,49325.0,39
2020-09-30,West Bengal,103683,49431.0,39
2020-10-01,West Bengal,103974,49481.0,39
2020-10-02,West Bengal,104769,49523.0,39
2020-10-03,West Bengal,105389,50074.0,39
2020-10-04,West Bengal,106288,50340.0,39
N/A,West Bengal,106368,50360.0,39
2020-10-06,West Bengal,106964,50790.0,39
2020-10-07,West Bengal,107794,51498.0,39
2020-10-08,West Bengal,108481,52006.0,39
2020-10-09,West Bengal,109310,52007.0,39
2020-10-10,West Bengal,110151,52708.0,39
2020-10-11,West Bengal,110956,52984.0,39
2020-10-12,West Bengal,111892,53346.0,39
2020-10-13,West Bengal,112047,53416.0,39
2020-10-14,West Bengal,112513,53588.0,39
2020-10-15,West Bengal,112574,53619.0,39
2020-10-16,West Bengal,113015,53666.0,42
2020-10-17,West Bengal,113494,54045.0,42
2020-10-18,West Bengal,113676,54050.0,42
2020-10-19,West Bengal,113956,54117.0,42
2020-10-20,West Bengal,114892,54256.0,42
2020-10-21,West Bengal,115049,54333.0,42
2020-10-22,West Bengal,115251,54460.0,42
2020-10-23,West Bengal,115608,54632.0,42
2020-10-24,West Bengal,115944,54727.0,42
2020-10-25,West Bengal,116390,54806.0,42
2020-10-26,West Bengal,117039,54810.0,42
2020-10-27,West Bengal,117075,54813.0,42
2020-10-28,West Bengal,118013,55594.0,42
2020-10-29,West Bengal,118282,55631.0,42
2020-10-30,West Bengal,118933,55987.0,42
2020-10-31,West Bengal,119186,55992.0,42
2020-11-01,West Bengal,119631,56322.0,42
2020-11-02,West Bengal,120091,56706.0,42
2020-11-03,West Bengal,120876,57452.0,42
2020-11-04,West Bengal,121533,57534.0,42
2020-11-05,West Bengal,122127,57852.0,42
2020-11-06,West Bengal,122975,58683.0,42
2020-11-07,West Bengal,123625,58817.0,42
2020-11-08,West Bengal,123738,58822.0,52
2020-11-09,West Bengal,123809,58865.0,52
2020-11-10,West Bengal,124356,59051.0,52
2020-11-11,West Bengal,124741,59178.0,52
2020-11-12,West Bengal,125723,59994.0,52
2020-11-13,West Bengal,126041,60124.0,52
2020-11-14,West Bengal,126091,60132.0,52
2020-11-15,West Bengal,126718,60463.0,52
2020-11-16,West Bengal,127404,60488.0,52
N/A,West Bengal,128184,60893.0,52
2020-11-18,West Bengal,128737,60925.0,52
2020-11-19,West Bengal,129233,61282.0,52
2020-11-20,West Bengal,130005,61715.0,52
2020-11-21,West Bengal,130862,62410.0,52
2020-11-22,West Bengal,131209,62557.0,52
2020-11-23,West Bengal,131234,62576.0,52
2020-11-24,West Bengal,131838,63057.0,52
2020-11-25,West Bengal,132377,63372.0,52
2020-11-26,West Bengal,132620,63511.0,52
2020-11-27,West Bengal,133202,63747.0,52
2020-11-28,West Bengal,133362,63787.0,52
2020-11-29,West Bengal,133580,63888.0,52
2020-11-30,West Bengal,133761,64045.0,52
2020-12-01,West Bengal,134185,64141.0,52
2020-12-02,West Bengal,134812,64722.0,52
2020-12-03,West Bengal,135612,65359.0,52
2020-12-04,West Bengal,136024,65436.0,52
2020-12-05,West Bengal,136515,65897.0,52
2020-12-06,West Bengal,136766,66018.0,52
2020-12-07,West Bengal,137741,66358.0,52
2020-12-08,West Bengal,138507,66893.0,52
2020-12-09,West Bengal,138686,66984.0,52
2020-12-10,West Bengal,139348,67127.0,52
2020-12-11,West Bengal,140314,67308.0,52
2020-12-12,West Bengal,141277,68070.0,52
2020-12-13,West Bengal,142075,68827.0,52
2020-12-14,West Bengal,142309,69020.0,52
2020-12-15,West Bengal,142703,69268.0,52
2020-12-16,West Bengal,142833,69302.0,52
2020-12-17,West Bengal,143385,69324.0,52
2020-12-18,West Bengal,unknown,69730.0,52
2020-12-19,West Bengal,143928,69736.0,52
2020-12-20,West Bengal,144447,69895.0,52
2020-12-21,West Bengal,144558,69953.0,52
2020-12-22,West Bengal,145180,,52
2020-12-23,West Bengal,146058,70201.0,52
2020-12-24,West Bengal,146631,70580.0,52
2020-12-25,West Bengal,147014,70727.0,52
2020-12-26,West Bengal,147503,71121.0,52
2020-12-27,West Bengal,147873,71200.0,52
2020-12-28,West Bengal,148507,71709.0,52
2020-12-29,West Bengal,149351,72460.0,52
2020-12-30,West Bengal,150216,73050.0,52
2020-12-31,West Bengal,150658,73187.0,52
2021-01-01,West Bengal,unknown,73201.0,52
2021-01-02,West Bengal,151422,73211.0,52
2021-01-03,West Bengal,152287,73648.0,52
2021-01-04,West Bengal,152481,73782.0,52
2021-01-05,West Bengal,152566,73827.0,52
2021-01-06,West Bengal,153552,74382.0,52
2021-01-07,West Bengal,154158,74717.0,52
2021-01-08,West Bengal,154193,74726.0,52
2021-01-09,West Bengal,154682,75182.0,52
2021-01-10,West Bengal,155637,75327.0,52
2021-01-11,West Bengal,155844,75494.0,52
2021-01-12,West Bengal,155928,75537.0,52
2021-01-13,West Bengal,156426,75584.0,52
2021-01-14,West Bengal,unknown,75696.0,52
2021-01-15,West Bengal,157696,,52
2021-01-16,West Bengal,157737,75975.0,52
2021-01-17,West Bengal,157972,76070.0,52
2021-01-18,West Bengal,158039,76074.0,52
2021-01-19,West Bengal,158623,76408.0,52
2021-01-20,West Bengal,159451,76809.0,52
2021-01-21,West Bengal,160227,77286.0,52
2021-01-22,West Bengal,161031,77573.0,52
2021-01-23,West Bengal,161942,77825.0,52
2021-01-24,West Bengal,162609,78332.0,52
2021-01-25,West Bengal,162840,78370.0,52
2021-01-26,West Bengal,163403,78526.0,52
2021-01-27,West Bengal,164004,78540.0,52
2021-01-28,West Bengal,164328,78773.0,52
2021-01-29,West Bengal,164470,78836.0,52
2021-01-30,West Bengal,164519,78849.0,52
2021-01-31,West Bengal,165411,78900.0,-1
2021-02-01,West Bengal,166227,79468.0,52
2021-02-02,West Bengal,166979,79709.0,52
2021-02-03,West Bengal,167910,80042.0,52
2021-02-04,West Bengal,168029,80060.0,52
2021-02-05,West Bengal,168033,80062.0,52
2021-02-06,West Bengal,168980,80539.0,52
2021-02-07,West Bengal,169638,80560.0,52
2021-02-08,West Bengal,170325,81164.0,52
2021-02-09,West Bengal,170988,81292.0,56
2021-02-10,West Bengal,171856,82061.0,56
2021-02-11,West Bengal,172316,82474.0,56
2021-02-12,West Bengal,172358,82483.0,56
2021-02-13,West Bengal,173229,83074.0,-1
2021-02-14,West Bengal,174075,83569.0,56
2021-02-15,West Bengal,174257,83656.0,56
2021-02-16,West Bengal,174509,83751.0,56
2021-02-17,West Bengal,174760,83892.0,-1
2021-02-18,West Bengal,175568,84509.0,56
2021-02-19,West Bengal,175817,84548.0,56
2021-02-20,West Bengal,176640,85270.0,56
2021-02-21,West Bengal,176666,85290.0,56
2021-02-22,West Bengal,177073,85536.0,56
2021-02-23,West Bengal,177504,85607.0,56
2021-02-24,West Bengal,177923,85761.0,-1
2021-02-25,West Bengal,177968,85806.0,56
2021-02-26,West Bengal,178493,85964.0,65
2021-02-27,West Bengal,178778,86219.0,65
2021-02-28,West Bengal,179035,86229.0,65
2021-03-01,West Bengal,179756,86546.0,71
2021-03-02,West Bengal,180413,87139.0,71
2021-03-03,West Bengal,181373,87160.0,71
2021-03-04,West Bengal,182060,87213.0,71
2021-03-05,West Bengal,182627,87303.0,71
2021-03-06,West Bengal,182717,87368.0,71
2021-03-07,West Bengal,183203,87484.0,71
2021-03-08,West Bengal,183361,87528.0,71
2021-03-09,West Bengal,184023,87766.0,71
2021-03-10,West Bengal,184375,87990.0,71
2021-03-11,West Bengal,185124,88531.0,71
2021-03-12,West Bengal,186044,89227.0,71
2021-03-13,West Bengal,186673,89545.0,71
2021-03-14,West Bengal,187645,89588.0,71
2021-03-15,West Bengal,188089,89938.0,71
2021-03-16,West Bengal,188954,90627.0,71
2021-03-17,West Bengal,189639,90981.0,71
2021-03-18,West Bengal,189713,91012.0,71
2021-03-19,West Bengal,190302,91134.0,76
2021-03-20,West Bengal,191198,91562.0,76
2021-03-21,West Bengal,191199,91563.0,76
2021-03-22,West Bengal,191410,91570.0,76
2021-03-23,West Bengal,191509,91582.0,76
2021-03-24,West Bengal,191963,91732.0,76
2021-03-25,West Bengal,192846,91736.0,76
2021-03-26,West Bengal,193371,92126.0,76
2021-03-27,West Bengal,193648,92331.0,76
2021-03-28,West Bengal,194236,92797.0,76
2021-03-29,West Bengal,194527,92993.0,76
2021-03-30,West Bengal,194829,93270.0,76
2021-03-31,West Bengal,195510,93932.0,76
2021-04-01,West Bengal,195797,94082.0,76
2021-04-02,West Bengal,196757,94957.0,76
2021-04-03,West Bengal,197743,95367.0,-1
2021-04-04,West Bengal,197933,95490.0,76
2021-04-05,West Bengal,198803,95557.0,76
2021-04-06,West Bengal,199217,95783.0,76
2021-04-07,West Bengal,199485,95974.0,76
2021-04-08,West Bengal,200385,96482.0,76
2021-04-09,West Bengal,200587,96616.0,76
2021-04-10,West Bengal,200728,96648.0,76
2021-04-11,West Bengal,200789,96699.0,76
2021-04-12,West Bengal,201478,97014.0,76
2021-04-13,West Bengal,201689,97145.0,76
2021-04-14,West Bengal,202100,,76
2021-04-15,West Bengal,202883,97647.0,76
2021-04-16,West Bengal,203871,98321.0,76
2021-04-17,West Bengal,204626,98362.0,83
2021-04-18,West Bengal,205059,98602.0,83
2021-04-19,West Bengal,205461,98725.0,83
2021-04-20,West Bengal,205999,99229.0,83
2021-04-21,West Bengal,206408,99285.0,83
2021-04-22,West Bengal,207038,99479.0,83
2021-04-23,West Bengal,207078,99487.0,83
2021-04-24,West Bengal,207643,99502.0,-1
2021-04-25,West Bengal,208583,99785.0,83
2021-04-26,West Bengal,209287,100055.0,83
2021-04-27,West Bengal,209776,100434.0,83
2021-04-28,West Bengal,209869,100507.0,83
2021-04-29,West Bengal,210702,101083.0,83
2021-04-30,West Bengal,211447,101193.0,83
2021-05-01,West Bengal,212067,101584.0,83
2021-05-02,West Bengal,212276,101682.0,83
2021-05-03,West Bengal,213196,101986.0,83
2021-05-04,West Bengal,213965,102580.0,83
2021-05-05,West Bengal,214663,102647.0,83
2021-05-06,West Bengal,214875,102840.0,83
2021-05-07,West Bengal,215504,102992.0,83
2021-05-08,West Bengal,216113,103165.0,83
2021-05-09,West Bengal,216926,103477.0,87
2021-05-10,West Bengal,217375,103535.0,87
2021-05-11,West Bengal,217725,103793.0,87
2021-05-12,West Bengal,218149,103994.0,87
2021-05-13,West Bengal,218195,104004.0,87
2021-05-14,West Bengal,218740,104008.0,87
2021-05-15,West Bengal,219198,104216.0,87
2021-05-16,West Bengal,219886,104523.0,87
2021-05-17,West Bengal,220518,104809.0,87
2021-05-18,West Bengal,unknown,105149.0,87
2021-05-19,West Bengal,221420,105214.0,87
2021-05-20,West Bengal,221509,105221.0,87
2021-05-21,West Bengal,221840,105425.0,87
2021-05-22,West Bengal,222283,105580.0,87
2021-05-23,West Bengal,222969,106218.0,87
2021-05-24,West Bengal,222969,106218.0,87
2021-05-25,West Bengal,223807,106240.0,87
2021-05-26,West Bengal,224007,106310.0,87
2021-05-27,West Bengal,224607,,87
2021-05-28,West Bengal,225380,106516.0,87
2021-05-29,West Bengal,226146,107016.0,87
2021-05-30,West Bengal,226564,107386.0,87
2021-05-31,West Bengal,227427,107502.0,87
2021-06-01,West Bengal,227630,107512.0,87
2021-06-02,West Bengal,228254,107743.0,87
2021-06-03,West Bengal,228324,107745.0,87
2021-06-04,West Bengal,228738,107928.0,94
2021-06-05,West Bengal,229322,108363.0,94
2021-06-06,West Bengal,229522,108499.0,94
2021-06-07,West Bengal,230137,108575.0,94
2021-06-08,West Bengal,230960,108760.0,94
2021-06-09,West Bengal,231687,108947.0,94
2021-06-10,West Bengal,232119,109203.0,94
2021-06-11,West Bengal,232822,109448.0,94
2021-06-12,West Bengal,233010,,94
2021-06-13,West Bengal,233670,109959.0,94
2021-06-14,West Bengal,233736,109981.0,94
2021-06-15,West Bengal,234114,110342.0,94
2021-06-16,West Bengal,234564,110568.0,97
2021-06-17,West Bengal,235019,110639.0,97
2021-06-18,West Bengal,235427,,97
2021-06-19,West Bengal,236080,111111.0,97
2021-06-20,West Bengal,236185,111119.0,97
2021-06-21,West Bengal,236281,111147.0,97
2021-06-22,West Bengal,236323,111189.0,-1
2021-06-23,West Bengal,236880,111716.0,97
2021-06-24,West Bengal,237479,112000.0,97
2021-06-25,West Bengal,238135,112329.0,97
2021-06-26,West Bengal,238712,112757.0,97
2021-06-27,West Bengal,238720,112760.0,97
2021-06-28,West Bengal,239651,113243.0,97
2021-06-29,West Bengal,239841,113356.0,97
2021-06-30,West Bengal,unknown,114005.0,97
2020-03-01,Karnataka,714,599.0,0
2020-03-02,Karnataka,1392,773.0,0
2020-03-03,Karnataka,2278,1295.0,8
2020-03-04,Karnataka,2386,1375.0,8
2020-03-05,Karnataka,3134,1722.0,8
2020-03-06,Karnataka,3385,1891.0,8
2020-03-07,Karnataka,3574,1960.0,8
2020-03-08,Karnataka,4505,,8
2020-03-09,Karnataka,5248,3221.0,8
2020-03-10,Karnataka,5523,3234.0,8
2020-03-11,Karnataka,5553,3259.0,8
2020-03-12,Karnataka,6105,3429.0,17
2020-03-13,Karnataka,6126,3429.0,17
2020-03-14,Karnataka,6921,3925.0,18
2020-03-15,Karnataka,unknown,4313.0,18
2020-03-16,Karnataka,8128,4533.0,18
2020-03-17,Karnataka,9084,5451.0,18
2020-03-18,Karnataka,9760,6123.0,18
2020-03-19,Karnataka,9824,6151.0,18
2020-03-20,Karnataka,10005,6177.0,26
2020-03-21,Karnataka,10007,6177.0,26
2020-03-22,Karnataka,10306,6454.0,26
2020-03-23,Karnataka,11125,6963.0,26
2020-03-24,Karnataka,11375,7006.0,26
2020-03-25,Karnataka,11751,7309.0,26
2020-03-26,Karnataka,12109,7635.0,26
2020-03-27,Karnataka,12355,7670.0,26
2020-03-28,Karnataka,12450,7685.0,26
2020-03-29,Karnataka,12682,7763.0,26
2020-03-30,Karnataka,12938,7926.0,26
2020-03-31,Karnataka,13756,8208.0,26
2020-04-01,Karnataka,14184,8386.0,26
2020-04-02,Karnataka,14605,8690.0,26
2020-04-03,Karnataka,14628,8713.0,26
2020-04-04,Karnataka,14899,8871.0,26
2020-04-05,Karnataka,15367,8946.0,26
2020-04-06,Karnataka,16017,9195.0,31
2020-04-07,Karnataka,16292,9320.0,31
2020-04-08,Karnataka,16428,9374.0,31
2020-04-09,Karnataka,17099,9487.0,31
2020-04-10,Karnataka,17988,10073.0,31
2020-04-11,Karnataka,18870,10400.0,31
2020-04-12,Karnataka,19742,11155.0,31
2020-04-13,Karnataka,19809,11167.0,31
2020-04-14,Karnataka,20378,11402.0,31
2020-04-15,Karnataka,21124,11983.0,31
2020-04-16,Karnataka,21434,12176.0,31
2020-04-17,Karnataka,21458,12184.0,31
2020-04-18,Karnataka,unknown,12184.0,31
2020-04-19,Karnataka,22020,12327.0,31
2020-04-20,Karnataka,22621,12594.0,31
2020-04-21,Karnataka,22847,12750.0,31
2020-04-22,Karnataka,23555,13046.0,31
2020-04-23,Karnataka,24068,13046.0,31
N/A,Karnataka,24438,13098.0,31
2020-04-25,Karnataka,24475,13102.0,31
2020-04-26,Karnataka,25037,13202.0,31
2020-04-27,Karnataka,25960,13243.0,31
2020-04-28,Karnataka,26872,13359.0,31
2020-04-29,Karnataka,27463,13470.0,31
2020-04-30,Karnataka,28111,13702.0,31
2020-05-01,Karnataka,28638,13924.0,31
2020-05-02,Karnataka,28653,13938.0,31
2020-05-03,Karnataka,29169,14310.0,31
2020-05-04,Karnataka,29241,14345.0,31
2020-05-05,Karnataka,29907,14989.0,31
2020-05-06,Karnataka,30014,15037.0,31
2020-05-07,Karnataka,30683,15310.0,31
2020-05-08,Karnataka,31095,15327.0,31
2020-05-09,Karnataka,31825,15799.0,31
2020-05-10,Karnataka,32491,15980.0,31
2020-05-11,Karnataka,32769,16082.0,31
2020-05-12,Karnataka,33140,16263.0,31
2020-05-13,Karnataka,33349,16317.0,31
2020-05-14,Karnataka,unknown,16377.0,31
2020-05-15,Karnataka,33732,16502.0,31
2020-05-16,Karnataka,34231,16727.0,31
2020-05-17,Karnataka,34616,16983.0,31
2020-05-18,Karnataka,35469,17569.0,31
2020-05-19,Karnataka,36388,18218.0,31
2020-05-20,Karnataka,37361,18539.0,31
2020-05-21,Karnataka,37971,18934.0,31
2020-05-22,Karnataka,38398,19161.0,31
2020-05-23,Karnataka,38843,19197.0,31
2020-05-24,Karnataka,39646,19264.0,31
