Date,State,Confirmed,Recovered,Deceased,Active,Daily New,7-Day Avg
2020-12-06,Maharashtra,131605.0,69246.0,67,62292.0,644.0,548.1428571428571
2020-12-07,Maharashtra,131818.0,69437.0,67,62314.0,213.0,440.14285714285717
2020-12-08,Maharashtra,132741.0,70043.0,67,62631.0,923.0,18963.0
2020-12-09,Maharashtra,132912.0,70049.0,67,62796.0,171.0,459.57142857142856
2020-12-10,Maharashtra,133094.0,70186.0,67,62841.0,182.0,382.85714285714283
2020-12-11,Maharashtra,133859.0,70446.0,67,63346.0,765.0,425.7142857142857
2020-12-12,Maharashtra,134376.0,70639.0,67,63670.0,517.0,487.85714285714283
2020-12-13,Maharashtra,134597.0,70760.0,67,63770.0,221.0,427.42857142857144
2020-12-14,Maharashtra,135205.0,70955.0,72,64178.0,608.0,483.85714285714283
2020-12-15,Maharashtra,0.0,71373.0,72,-71445.0,-135205.0,-18963.0
2020-12-17,Maharashtra,136482.0,71829.0,77,64576.0,136482.0,510.0
2020-12-18,Maharashtra,137320.0,72274.0,77,64969.0,838.0,603.7142857142857
2020-12-19,Maharashtra,137358.0,72276.0,77,65005.0,38.0,499.85714285714283
2020-12-20,Maharashtra,137707.0,72322.0,77,65308.0,349.0,475.85714285714283
2020-12-21,Maharashtra,137777.0,72334.0,77,65366.0,70.0,454.2857142857143
2020-12-22,Maharashtra,138614.0,72865.0,77,65672.0,837.0,487.0
2020-12-23,Maharashtra,139533.0,73388.0,77,66068.0,919.0,19933.285714285714
2020-12-24,Maharashtra,0.0,73967.0,77,-74044.0,-139533.0,-19497.428571428572
2020-12-25,Maharashtra,141073.0,74536.0,77,66460.0,141073.0,536.1428571428571
2020-12-26,Maharashtra,141306.0,74601.0,77,66628.0,233.0,564.0
2020-12-27,Maharashtra,142155.0,74715.0,77,67363.0,849.0,635.4285714285714
2020-12-29,Maharashtra,143852.0,75849.0,77,67926.0,1697.0,867.8571428571429
2020-12-30,Maharashtra,144245.0,75918.0,0,68327.0,393.0,804.4285714285714
2020-12-31,Maharashtra,144833.0,76342.0,77,68414.0,588.0,757.1428571428571
2021-01-01,Maharashtra,145185.0,76369.0,77,68739.0,352.0,20740.714285714286
2021-01-02,Maharashtra,146080.0,76545.0,77,69458.0,895.0,715.2857142857143
2021-01-03,Maharashtra,146701.0,76643.0,77,69981.0,621.0,770.7142857142857
2021-01-04,Maharashtra,147104.0,76797.0,77,70230.0,403.0,707.0
2021-01-05,Maharashtra,147440.0,77015.0,77,70348.0,336.0,512.5714285714286
2021-01-06,Maharashtra,148347.0,77573.0,79,70695.0,907.0,586.0
2021-01-07,Maharashtra,149213.0,77856.0,79,71278.0,866.0,625.7142857142857
2021-01-08,Maharashtra,149421.0,77917.0,79,71425.0,208.0,605.1428571428571
2021-01-09,Maharashtra,150237.0,78338.0,79,71820.0,816.0,593.8571428571429
2021-01-10,Maharashtra,151199.0,78713.0,79,72407.0,962.0,642.5714285714286
2021-01-11,Maharashtra,151458.0,78887.0,79,72492.0,259.0,622.0
2021-01-12,Maharashtra,151651.0,78939.0,79,72633.0,193.0,601.5714285714286
2021-01-13,Maharashtra,151771.0,78989.0,79,72703.0,120.0,489.14285714285717
2021-01-14,Maharashtra,152683.0,79828.0,79,72776.0,912.0,495.7142857142857
2021-01-16,Maharashtra,154397.0,80671.0,79,73647.0,1714.0,710.8571428571429
2021-01-17,Maharashtra,155318.0,81199.0,79,74040.0,921.0,725.8571428571429
2021-01-18,Maharashtra,155354.0,81233.0,79,74042.0,36.0,593.5714285714286
2021-01-19,Maharashtra,155406.0,81263.0,79,74064.0,52.0,564.0
2021-01-20,Maharashtra,155999.0,81319.0,79,74601.0,593.0,621.1428571428571
2021-01-21,Maharashtra,156062.0,81360.0,79,74623.0,63.0,613.0
2021-01-22,Maharashtra,156128.0,81371.0,79,74678.0,66.0,492.14285714285717
2021-01-23,Maharashtra,156246.0,81473.0,82,74691.0,118.0,264.14285714285717
2021-01-24,Maharashtra,156650.0,81657.0,82,74911.0,404.0,190.28571428571428
2021-01-25,Maharashtra,156723.0,81687.0,82,74954.0,73.0,195.57142857142858
2021-01-26,Maharashtra,156875.0,81824.0,82,74969.0,152.0,209.85714285714286
2021-01-28,Maharashtra,158169.0,82695.0,82,75392.0,1294.0,310.0
2021-01-29,Maharashtra,158180.0,82700.0,82,75398.0,11.0,302.57142857142856
2021-01-30,Maharashtra,158903.0,82854.0,82,75967.0,723.0,396.42857142857144
2021-01-31,Maharashtra,159256.0,83051.0,82,76123.0,353.0,430.0
2021-02-01,Maharashtra,159690.0,83074.0,82,76534.0,434.0,434.2857142857143
2021-02-02,Maharashtra,160090.0,83396.0,0,76694.0,400.0,481.0
2021-02-03,Maharashtra,160531.0,83588.0,82,76861.0,441.0,522.2857142857143
2021-02-04,Maharashtra,161279.0,84008.0,82,77189.0,748.0,444.2857142857143
2021-02-05,Maharashtra,162207.0,84851.0,82,77274.0,928.0,575.2857142857143
2021-02-06,Maharashtra,163115.0,85619.0,82,77414.0,908.0,601.7142857142857
2021-02-07,Maharashtra,163500.0,85709.0,82,77709.0,385.0,606.2857142857143
2021-02-08,Maharashtra,163794.0,85723.0,82,77989.0,294.0,586.2857142857143
2021-02-09,Maharashtra,164618.0,0.0,82,164536.0,824.0,646.8571428571429
2021-02-11,Maharashtra,166217.0,87137.0,82,78998.0,1599.0,812.2857142857143
2021-02-12,Maharashtra,166488.0,87220.0,82,79186.0,271.0,744.1428571428571
2021-02-13,Maharashtra,167155.0,87792.0,82,79281.0,667.0,706.8571428571429
2021-02-14,Maharashtra,167457.0,87946.0,82,79429.0,302.0,620.2857142857143
2021-02-15,Maharashtra,167932.0,88341.0,82,79509.0,475.0,633.1428571428571
2021-02-16,Maharashtra,168449.0,88575.0,82,79792.0,517.0,665.0
2021-02-17,Maharashtra,169147.0,88923.0,82,80142.0,698.0,647.0
2021-02-18,Maharashtra,170052.0,89186.0,82,80784.0,905.0,547.8571428571429
2021-02-19,Maharashtra,170086.0,89188.0,82,80816.0,34.0,514.0
2021-02-20,Maharashtra,170345.0,89259.0,82,81004.0,259.0,455.7142857142857
2021-02-21,Maharashtra,170753.0,89385.0,82,81286.0,408.0,470.85714285714283
2021-02-22,Maharashtra,171121.0,89558.0,82,81481.0,368.0,455.57142857142856
2021-02-23,Maharashtra,171900.0,89707.0,82,82111.0,779.0,493.0
2021-02-24,Maharashtra,172642.0,90173.0,82,82387.0,742.0,499.2857142857143
2021-02-25,Maharashtra,173563.0,90707.0,82,82774.0,921.0,501.57142857142856
2021-02-26,Maharashtra,174096.0,90891.0,82,83123.0,533.0,572.8571428571429
2021-02-27,Maharashtra,174190.0,90904.0,82,83204.0,94.0,549.2857142857143
2021-02-28,Maharashtra,174903.0,91115.0,82,83706.0,713.0,592.8571428571429
2021-03-01,Maharashtra,175834.0,91643.0,82,84109.0,931.0,673.2857142857143
2021-03-02,Maharashtra,176303.0,91826.0,82,84395.0,469.0,629.0
2021-03-03,Maharashtra,176396.0,91896.0,82,84418.0,93.0,536.2857142857143
2021-03-04,Maharashtra,177233.0,91962.0,82,85189.0,837.0,524.2857142857143
2021-03-06,Maharashtra,178738.0,92624.0,82,86032.0,1505.0,663.1428571428571
2021-03-07,Maharashtra,179115.0,92685.0,82,86348.0,377.0,703.5714285714286
2021-03-08,Maharashtra,0.0,92809.0,82,-92891.0,-179115.0,-24986.14285714286
2021-03-09,Maharashtra,180365.0,93033.0,82,87250.0,180365.0,647.2857142857143
2021-03-10,Maharashtra,180992.0,93061.0,82,87849.0,627.0,669.8571428571429
2021-03-11,Maharashtra,180999.0,93068.0,82,87849.0,7.0,657.5714285714286
2021-03-12,Maharashtra,181219.0,93092.0,82,88045.0,220.0,569.4285714285714
2021-03-13,Maharashtra,181668.0,93098.0,82,88488.0,449.0,418.57142857142856
2021-03-14,Maharashtra,181853.0,93100.0,82,88671.0,185.0,391.14285714285717
2021-03-15,Maharashtra,182063.0,93272.0,82,88709.0,210.0,26009.0
2021-03-16,Maharashtra,182063.0,93272.0,82,88709.0,0.0,242.57142857142858
2021-03-17,Maharashtra,182573.0,93537.0,89,88947.0,510.0,225.85714285714286
2021-03-18,Maharashtra,183252.0,94118.0,89,89045.0,679.0,321.85714285714283
2021-03-19,Maharashtra,183625.0,94144.0,89,89392.0,373.0,343.7142857142857
2021-03-20,Maharashtra,184619.0,94711.0,89,89819.0,994.0,421.57142857142856
2021-03-21,Maharashtra,184839.0,94912.0,89,89838.0,220.0,426.57142857142856
2021-03-22,Maharashtra,185374.0,95085.0,89,90200.0,535.0,473.0
2021-03-23,Maharashtra,185803.0,95406.0,89,90308.0,429.0,534.2857142857143
2021-03-24,Maharashtra,186312.0,95495.0,89,90728.0,509.0,534.1428571428571
2021-03-25,Maharashtra,187017.0,95779.0,89,91149.0,705.0,537.8571428571429
2021-03-26,Maharashtra,187866.0,96234.0,89,91543.0,849.0,605.8571428571429
2021-03-27,Maharashtra,188120.0,96279.0,89,91752.0,254.0,500.14285714285717
2021-03-28,Maharashtra,188155.0,96297.0,89,91769.0,35.0,473.7142857142857
2021-03-29,Maharashtra,188497.0,96561.0,89,91847.0,342.0,446.14285714285717
2021-03-30,Maharashtra,189152.0,96688.0,89,92375.0,655.0,478.42857142857144
2021-03-31,Maharashtra,189576.0,96861.0,89,92626.0,424.0,466.2857142857143
2021-04-01,Maharashtra,189653.0,96865.0,89,92699.0,77.0,376.57142857142856
2021-04-02,Maharashtra,190348.0,96951.0,89,93308.0,695.0,354.57142857142856
2021-04-03,Maharashtra,190612.0,97070.0,89,93453.0,264.0,356.0
2021-04-04,Maharashtra,190923.0,97186.0,89,93648.0,311.0,395.42857142857144
2021-04-05,Maharashtra,191842.0,97369.0,89,94384.0,919.0,477.85714285714283
2021-04-06,Maharashtra,192274.0,97462.0,89,94723.0,432.0,446.0
2021-04-07,Maharashtra,192739.0,97624.0,89,95026.0,465.0,451.85714285714283
2021-04-08,Maharashtra,193640.0,98066.0,89,95485.0,901.0,569.5714285714286
2021-04-09,Maharashtra,194195.0,98185.0,89,95921.0,555.0,549.5714285714286
2021-04-10,Maharashtra,195036.0,98468.0,89,96479.0,841.0,632.0
2021-04-11,Maharashtra,195878.0,98515.0,89,97274.0,842.0,707.8571428571429
2021-04-12,Maharashtra,195935.0,98569.0,89,97277.0,57.0,584.7142857142857
2021-04-13,Maharashtra,196089.0,98714.0,89,97286.0,154.0,545.0
2021-04-14,Maharashtra,196109.0,98718.0,89,97302.0,20.0,481.42857142857144
2021-04-15,Maharashtra,196746.0,99085.0,89,97572.0,637.0,443.7142857142857
2021-04-16,Maharashtra,196748.0,99087.0,89,97572.0,2.0,364.7142857142857
2021-04-17,Maharashtra,197479.0,99364.0,89,98026.0,731.0,349.0
2021-04-18,Maharashtra,198323.0,99880.0,89,98354.0,844.0,349.2857142857143
2021-04-19,Maharashtra,199057.0,100363.0,89,98605.0,734.0,446.0
2021-04-20,Maharashtra,199933.0,101143.0,94,98696.0,876.0,549.1428571428571
2021-04-21,Maharashtra,200591.0,101200.0,94,99297.0,658.0,640.2857142857143
2021-04-23,Maharashtra,201696.0,101486.0,94,100116.0,1105.0,707.1428571428571
2021-04-24,Maharashtra,201896.0,101624.0,94,100178.0,200.0,735.4285714285714
2021-04-25,Maharashtra,202698.0,102002.0,94,100602.0,802.0,745.5714285714286
2021-04-26,Maharashtra,202931.0,102220.0,94,100617.0,233.0,658.2857142857143
2021-04-27,Maharashtra,203170.0,102225.0,94,100851.0,239.0,587.5714285714286
2021-04-28,Maharashtra,203190.0,102240.0,94,100856.0,20.0,465.2857142857143
2021-04-29,Maharashtra,203561.0,102462.0,94,101005.0,371.0,424.2857142857143
2021-04-30,Maharashtra,203583.0,102472.0,94,101017.0,22.0,269.57142857142856
2021-05-01,Maharashtra,204196.0,102926.0,94,101176.0,613.0,328.57142857142856
2021-05-02,Maharashtra,204351.0,103022.0,94,101235.0,155.0,236.14285714285714
2021-05-03,Maharashtra,0.0,103244.0,94,-103338.0,-204351.0,-28990.14285714286
2021-05-04,Maharashtra,205087.0,103660.0,94,101333.0,205087.0,273.85714285714283
2021-05-05,Maharashtra,205309.0,103787.0,94,101428.0,222.0,302.7142857142857
2021-05-06,Maharashtra,206071.0,103801.0,94,102176.0,762.0,358.57142857142856
2021-05-07,Maharashtra,206431.0,103977.0,94,102360.0,360.0,406.85714285714283
2021-05-08,Maharashtra,206785.0,104190.0,94,102501.0,354.0,369.85714285714283
2021-05-09,Maharashtra,207137.0,104254.0,94,102789.0,352.0,398.0
2021-05-10,Maharashtra,208056.0,104912.0,94,103050.0,919.0,29722.285714285714
2021-05-11,Maharashtra,208371.0,105047.0,94,103230.0,315.0,469.14285714285717
2021-05-12,Maharashtra,208769.0,105241.0,94,103434.0,398.0,494.2857142857143
2021-05-13,Maharashtra,208814.0,105273.0,94,103447.0,45.0,391.85714285714283
2021-05-14,Maharashtra,209744.0,106118.0,94,103532.0,930.0,473.2857142857143
2021-05-15,Maharashtra,209810.0,106119.0,94,103597.0,66.0,432.14285714285717
2021-05-16,Maharashtra,210307.0,106606.0,94,103607.0,497.0,452.85714285714283
2021-05-17,Maharashtra,210955.0,106629.0,94,104232.0,648.0,414.14285714285717
2021-05-18,Maharashtra,211628.0,107013.0,94,104521.0,673.0,465.2857142857143
2021-05-19,Maharashtra,212169.0,107172.0,94,104903.0,541.0,485.7142857142857
2021-05-20,Maharashtra,212898.0,107610.0,94,105194.0,729.0,583.4285714285714
2021-05-21,Maharashtra,213807.0,108404.0,94,105309.0,909.0,580.4285714285714
2021-05-22,Maharashtra,214798.0,108823.0,102,105873.0,991.0,712.5714285714286
2021-05-23,Maharashtra,214911.0,108836.0,102,105973.0,113.0,657.7142857142857
2021-05-24,Maharashtra,215328.0,109149.0,102,106077.0,417.0,624.7142857142857
2021-05-25,Maharashtra,216147.0,109636.0,102,106409.0,819.0,645.5714285714286
2021-05-26,Maharashtra,216927.0,109808.0,102,107017.0,780.0,679.7142857142857
2021-05-27,Maharashtra,216945.0,109820.0,102,107023.0,18.0,578.1428571428571
2021-05-28,Maharashtra,217836.0,110310.0,102,107424.0,891.0,575.5714285714286
2021-05-29,Maharashtra,218258.0,110408.0,102,107748.0,422.0,494.2857142857143
2021-05-30,Maharashtra,218352.0,110429.0,102,107821.0,94.0,491.57142857142856
2021-05-31,Maharashtra,219134.0,110669.0,102,108363.0,782.0,543.7142857142857
2021-06-01,Maharashtra,219900.0,110798.0,102,109000.0,766.0,536.1428571428571
2021-06-02,Maharashtra,220775.0,111559.0,102,109114.0,875.0,549.7142857142857
2021-06-03,Maharashtra,221715.0,111563.0,102,110050.0,940.0,681.4285714285714
2021-06-04,Maharashtra,221904.0,111670.0,102,110132.0,189.0,581.1428571428571
2021-06-05,Maharashtra,222892.0,112208.0,102,110582.0,988.0,662.0
2021-06-06,Maharashtra,223704.0,112707.0,102,110895.0,812.0,764.5714285714286
2021-06-07,Maharashtra,224095.0,113086.0,102,110907.0,391.0,708.7142857142857
2021-06-08,Maharashtra,224287.0,113104.0,102,111081.0,192.0,626.7142857142857
2021-06-09,Maharashtra,225122.0,113671.0,102,111349.0,835.0,621.0
2021-06-10,Maharashtra,225325.0,113815.0,102,111408.0,203.0,515.7142857142857
2021-06-11,Maharashtra,226052.0,114454.0,102,111496.0,727.0,592.5714285714286
2021-06-12,Maharashtra,226131.0,114500.0,102,111529.0,79.0,462.7142857142857
2021-06-13,Maharashtra,227109.0,114522.0,110,112477.0,978.0,486.42857142857144
2021-06-14,Maharashtra,227268.0,114632.0,110,112526.0,159.0,453.2857142857143
2021-06-15,Maharashtra,227919.0,115011.0,110,112798.0,651.0,518.8571428571429
2021-06-16,Maharashtra,228751.0,115775.0,110,112866.0,832.0,518.4285714285714
2021-06-17,Maharashtra,229620.0,115867.0,110,113643.0,869.0,613.5714285714286
2021-06-18,Maharashtra,230563.0,116677.0,110,113776.0,943.0,644.4285714285714
2021-06-19,Maharashtra,231424.0,116906.0,110,114408.0,861.0,756.1428571428571
2021-06-20,Maharashtra,231713.0,117075.0,110,114528.0,289.0,657.7142857142857
2021-06-21,Maharashtra,232682.0,117195.0,110,115377.0,969.0,773.4285714285714
2021-06-22,Maharashtra,233425.0,117636.0,110,115679.0,743.0,786.5714285714286
2021-06-23,Maharashtra,233786.0,117858.0,110,115818.0,361.0,719.2857142857143
2021-06-24,Maharashtra,233956.0,117984.0,110,115862.0,170.0,619.4285714285714
2021-06-25,Maharashtra,234336.0,117992.0,110,116234.0,380.0,539.0
2021-06-26,Maharashtra,234567.0,118150.0,110,116307.0,231.0,449.0
2021-06-27,Maharashtra,235298.0,118797.0,114,116387.0,731.0,512.1428571428571
2021-06-28,Maharashtra,235375.0,118851.0,114,116410.0,77.0,384.7142857142857
2021-06-29,Maharashtra,235542.0,118999.0,114,116429.0,167.0,302.42857142857144
2021-06-30,Maharashtra,236221.0,119019.0,114,117088.0,679.0,347.85714285714283
2020-03-01,Rajasthan,681.0,382.0,0,299.0,0.0,
2020-03-03,Rajasthan,1409.0,903.0,0,506.0,728.0,
2020-03-04,Rajasthan,1709.0,1050.0,0,659.0,300.0,
2020-03-05,Rajasthan,1880.0,1118.0,0,762.0,171.0,
2020-03-06,Rajasthan,2747.0,1930.0,0,817.0,867.0,
2020-03-07,Rajasthan,2843.0,1958.0,0,885.0,96.0,
2020-03-08,Rajasthan,2860.0,1961.0,0,899.0,17.0,311.2857142857143
2020-03-09,Rajasthan,3375.0,2021.0,2,1352.0,515.0,384.85714285714283
2020-03-10,Rajasthan,3646.0,2071.0,2,1573.0,271.0,319.57142857142856
2020-03-11,Rajasthan,3933.0,2148.0,2,1783.0,287.0,317.7142857142857
2020-03-12,Rajasthan,4260.0,2289.0,2,1969.0,327.0,340.0
2020-03-13,Rajasthan,4331.0,2318.0,2,2011.0,71.0,226.28571428571428
2020-03-14,Rajasthan,4676.0,2658.0,2,2016.0,345.0,261.85714285714283
2020-03-15,Rajasthan,4707.0,2671.0,2,2034.0,31.0,263.85714285714283
2020-03-16,Rajasthan,5536.0,3084.0,2,2450.0,829.0,308.7142857142857
2020-03-17,Rajasthan,5953.0,3303.0,9,2641.0,417.0,329.57142857142856
2020-03-18,Rajasthan,6380.0,3671.0,9,2700.0,427.0,349.57142857142856
2020-03-19,Rajasthan,7133.0,3919.0,9,3205.0,753.0,410.42857142857144
2020-03-20,Rajasthan,7750.0,3934.0,9,3807.0,617.0,488.42857142857144
2020-03-21,Rajasthan,0.0,3943.0,9,-3952.0,-7750.0,-668.0
2020-03-22,Rajasthan,8387.0,3962.0,9,4416.0,8387.0,525.7142857142857
2020-03-23,Rajasthan,8796.0,0.0,0,8796.0,409.0,465.7142857142857
2020-03-24,Rajasthan,8842.0,3977.0,9,4856.0,46.0,412.7142857142857
2020-03-25,Rajasthan,9339.0,4459.0,9,4871.0,497.0,422.7142857142857
2020-03-26,Rajasthan,9622.0,4599.0,9,5014.0,283.0,355.57142857142856
2020-03-27,Rajasthan,10090.0,4775.0,9,5306.0,468.0,334.2857142857143
2020-03-28,Rajasthan,10483.0,4810.0,9,5664.0,393.0,1497.5714285714287
2020-03-29,Rajasthan,11334.0,5004.0,9,6321.0,851.0,421.0
2020-03-30,Rajasthan,11695.0,5108.0,9,6578.0,361.0,414.14285714285717
2020-03-31,Rajasthan,12674.0,0.0,9,12665.0,979.0,547.4285714285714
2020-04-01,Rajasthan,13128.0,6024.0,9,7095.0,454.0,541.2857142857143
2020-04-02,Rajasthan,13763.0,6142.0,9,7612.0,635.0,591.5714285714286
2020-04-03,Rajasthan,13846.0,6205.0,9,7632.0,83.0,536.5714285714286
2020-04-04,Rajasthan,14081.0,6243.0,9,7829.0,235.0,514.0
2020-04-05,Rajasthan,0.0,6505.0,9,-6514.0,-14081.0,-1619.142857142857
2020-04-06,Rajasthan,14677.0,6587.0,9,8081.0,14677.0,426.0
2020-04-07,Rajasthan,15609.0,6947.0,9,8653.0,932.0,419.2857142857143
2020-04-08,Rajasthan,16009.0,7102.0,9,8898.0,400.0,411.57142857142856
2020-04-09,Rajasthan,16992.0,7354.0,9,9629.0,983.0,461.2857142857143
2020-04-10,Rajasthan,17610.0,7399.0,9,10202.0,618.0,537.7142857142857
2020-04-11,Rajasthan,17748.0,7402.0,9,10337.0,138.0,523.8571428571429
2020-04-12,Rajasthan,18019.0,7468.0,9,10542.0,271.0,2574.1428571428573
2020-04-13,Rajasthan,18930.0,8085.0,16,10829.0,911.0,607.5714285714286
2020-04-14,Rajasthan,19202.0,8123.0,16,11063.0,272.0,513.2857142857143
2020-04-15,Rajasthan,19648.0,8165.0,16,11467.0,446.0,519.8571428571429
2020-04-16,Rajasthan,20384.0,8600.0,16,11768.0,736.0,484.57142857142856
2020-04-17,Rajasthan,21021.0,8995.0,16,12010.0,637.0,487.2857142857143
2020-04-18,Rajasthan,21505.0,9341.0,16,12148.0,484.0,536.7142857142857
2020-04-19,Rajasthan,22075.0,9556.0,16,12503.0,570.0,579.4285714285714
2020-04-20,Rajasthan,23045.0,9850.0,16,13179.0,970.0,587.8571428571429
2020-04-21,Rajasthan,23075.0,9880.0,16,13179.0,30.0,553.2857142857143
2020-04-22,Rajasthan,23124.0,9926.0,16,13182.0,49.0,496.57142857142856
2020-04-23,Rajasthan,23853.0,10599.0,16,13238.0,729.0,495.57142857142856
2020-04-24,Rajasthan,24426.0,11082.0,16,13328.0,573.0,486.42857142857144
2020-04-25,Rajasthan,24748.0,11393.0,24,13331.0,322.0,463.2857142857143
2020-04-26,Rajasthan,25205.0,11713.0,24,13468.0,457.0,447.14285714285717
2020-04-27,Rajasthan,25239.0,11740.0,24,13475.0,34.0,313.42857142857144
2020-04-28,Rajasthan,25925.0,12136.0,24,13765.0,686.0,407.14285714285717
2020-04-29,Rajasthan,26890.0,12625.0,24,14241.0,965.0,538.0
2020-04-30,Rajasthan,27292.0,12831.0,24,14437.0,402.0,491.2857142857143
2020-05-01,Rajasthan,27603.0,12875.0,24,14704.0,311.0,453.85714285714283
2020-05-02,Rajasthan,27726.0,12900.0,24,14802.0,123.0,425.42857142857144
2020-05-03,Rajasthan,27970.0,13060.0,24,14886.0,244.0,395.0
2020-05-04,Rajasthan,28287.0,13315.0,24,14948.0,317.0,435.42857142857144
2020-05-05,Rajasthan,28578.0,13316.0,24,15238.0,291.0,379.0
2020-05-06,Rajasthan,29497.0,13342.0,24,16131.0,919.0,372.42857142857144
2020-05-07,Rajasthan,29868.0,13490.0,0,16378.0,371.0,368.0
2020-05-08,Rajasthan,30389.0,13835.0,25,16529.0,521.0,398.0
2020-05-09,Rajasthan,30987.0,14166.0,25,16796.0,598.0,465.85714285714283
2020-05-10,Rajasthan,30998.0,14171.0,25,16802.0,11.0,432.57142857142856
2020-05-11,Rajasthan,31103.0,14174.0,25,16904.0,105.0,402.2857142857143
2020-05-12,Rajasthan,31322.0,14344.0,25,16953.0,219.0,392.0
2020-05-13,Rajasthan,31636.0,14356.0,25,17255.0,314.0,305.57142857142856
2020-05-14,Rajasthan,31767.0,14396.0,25,17346.0,131.0,271.2857142857143
2020-05-15,Rajasthan,32241.0,14580.0,25,17636.0,474.0,264.57142857142856
2020-05-16,Rajasthan,33219.0,14787.0,25,18407.0,978.0,318.85714285714283
2020-05-17,Rajasthan,33916.0,15131.0,25,18760.0,697.0,416.85714285714283
2020-05-18,Rajasthan,34435.0,15531.0,0,18904.0,519.0,476.0
2020-05-19,Rajasthan,34811.0,15546.0,25,19240.0,376.0,498.42857142857144
2020-05-21,Rajasthan,35724.0,15782.0,25,19917.0,913.0,584.0
2020-05-22,Rajasthan,36357.0,15926.0,25,20406.0,633.0,655.7142857142857
2020-05-23,Rajasthan,36992.0,16129.0,25,20838.0,635.0,678.7142857142857
2020-05-24,Rajasthan,37583.0,16286.0,25,21272.0,591.0,623.4285714285714
2020-05-25,Rajasthan,37867.0,16460.0,25,21382.0,284.0,564.4285714285714
2020-05-26,Rajasthan,38647.0,16828.0,25,21794.0,780.0,601.7142857142857
2020-05-27,Rajasthan,38906.0,16959.0,25,21922.0,259.0,585.0
2020-05-28,Rajasthan,39410.0,17327.0,25,22058.0,504.0,526.5714285714286
2020-05-29,Rajasthan,40170.0,17643.0,25,22502.0,760.0,544.7142857142857
2020-05-30,Rajasthan,40215.0,0.0,25,40190.0,45.0,460.42857142857144
2020-05-31,Rajasthan,40462.0,17766.0,25,22671.0,247.0,411.2857142857143
2020-06-01,Rajasthan,40631.0,17856.0,25,22750.0,169.0,394.85714285714283
2020-06-02,Rajasthan,41048.0,18183.0,25,22840.0,417.0,343.0
2020-06-03,Rajasthan,41906.0,19009.0,25,22872.0,858.0,428.57142857142856
2020-06-04,Rajasthan,42603.0,19510.0,25,23068.0,697.0,456.14285714285717
2020-06-05,Rajasthan,42840.0,19520.0,25,23295.0,237.0,381.42857142857144
2020-06-06,Rajasthan,43619.0,20184.0,25,23410.0,779.0,486.2857142857143
2020-06-07,Rajasthan,43659.0,20220.0,27,23412.0,40.0,456.7142857142857
2020-06-08,Rajasthan,43688.0,20237.0,27,23424.0,29.0,436.7142857142857
2020-06-09,Rajasthan,43983.0,20278.0,27,23678.0,295.0,419.2857142857143
2020-06-10,Rajasthan,44581.0,20863.0,27,23691.0,598.0,382.14285714285717
2020-06-11,Rajasthan,44659.0,20910.0,27,23722.0,78.0,293.7142857142857
2020-06-12,Rajasthan,45322.0,21334.0,27,23961.0,663.0,354.57142857142856
2020-06-13,Rajasthan,45562.0,21487.0,27,24048.0,240.0,277.57142857142856
2020-06-14,Rajasthan,46371.0,22210.0,27,24134.0,809.0,387.42857142857144
2020-06-15,Rajasthan,46896.0,22631.0,27,24238.0,525.0,458.2857142857143
2020-06-16,Rajasthan,47527.0,22677.0,0,24850.0,631.0,506.2857142857143
2020-06-17,Rajasthan,48009.0,22777.0,27,25205.0,482.0,489.7142857142857
2020-06-18,Rajasthan,48299.0,22925.0,27,25347.0,290.0,520.0
2020-06-19,Rajasthan,48522.0,23119.0,27,25376.0,223.0,457.14285714285717
2020-06-20,Rajasthan,48708.0,23223.0,27,25458.0,186.0,449.42857142857144
2020-06-21,Rajasthan,49505.0,23895.0,27,25583.0,797.0,447.7142857142857
2020-06-22,Rajasthan,49743.0,24085.0,27,25631.0,238.0,406.7142857142857
2020-06-23,Rajasthan,0.0,24189.0,27,-24216.0,-49743.0,-6789.571428571428
2020-06-24,Rajasthan,50724.0,24382.0,36,26306.0,50724.0,387.85714285714283
2020-06-25,Rajasthan,51316.0,24798.0,36,26482.0,592.0,431.0
2020-06-26,Rajasthan,51608.0,24825.0,36,26747.0,292.0,440.85714285714283
2020-06-27,Rajasthan,51891.0,24892.0,36,26963.0,283.0,454.7142857142857
2020-06-28,Rajasthan,52375.0,25108.0,36,27231.0,484.0,410.0
2020-06-29,Rajasthan,52848.0,0.0,36,52812.0,473.0,443.57142857142856
2020-06-30,Rajasthan,53806.0,25971.0,36,27799.0,958.0,7686.571428571428
2020-07-01,Rajasthan,54747.0,26671.0,36,28040.0,941.0,574.7142857142857
2020-07-02,Rajasthan,54760.0,26680.0,36,28044.0,13.0,492.0
2020-07-03,Rajasthan,0.0,26904.0,36,-26940.0,-54760.0,-7372.571428571428
2020-07-04,Rajasthan,55571.0,27038.0,36,28497.0,55571.0,525.7142857142857
2020-07-05,Rajasthan,56118.0,27095.0,36,28987.0,547.0,534.7142857142857
2020-07-06,Rajasthan,56700.0,27599.0,36,29065.0,582.0,550.2857142857143
2020-07-07,Rajasthan,57231.0,28001.0,36,29194.0,531.0,489.2857142857143
2020-07-08,Rajasthan,57690.0,28429.0,36,29225.0,459.0,420.42857142857144
2020-07-09,Rajasthan,58404.0,28907.0,45,29452.0,714.0,520.5714285714286
